,event_id,station,components,time,duration
0,20190122T000245Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T00:02:45.400000Z,0.326
1,20190122T000257Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T00:02:57.426000Z,0.332
2,20190122T001320Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T00:13:20.328000Z,0.754
3,20190122T003436Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T00:34:36.040000Z,0.224
4,20190122T003731Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T00:37:31.214000Z,2.148
5,20190122T003840Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T00:38:40.784000Z,0.434
6,20190122T004840Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T00:48:40.298000Z,0.422
7,20190122T005124Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T00:51:24.492000Z,10.192
8,20190122T005448Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T00:54:48.380000Z,0.466
9,20190122T015942Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T01:59:42.920000Z,0.118
10,20190122T024808Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T02:48:08.836000Z,9.964
11,20190122T033845Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T03:38:45.926000Z,9.652
12,20190122T045338Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T04:53:38.786000Z,11.218
13,20190122T052008Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T05:20:08.650000Z,7.152
14,20190122T055839Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T05:58:39.258000Z,11.994
15,20190122T070931Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T07:09:31.958000Z,0.216
16,20190122T071928Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T07:19:28.264000Z,0.388
17,20190122T071940Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T07:19:40.024000Z,0.134
18,20190122T072504Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T07:25:04.032000Z,14.344
19,20190122T090738Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T09:07:38.542000Z,0.306
20,20190122T095137Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T09:51:37.486000Z,11.426
21,20190122T104915Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T10:49:15.996000Z,0.194
22,20190122T112254Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T11:22:54.616000Z,0.444
23,20190122T112311Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T11:23:11.412000Z,19.008
24,20190122T114447Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T11:44:47.230000Z,0.114
25,20190122T114730Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T11:47:30.750000Z,0.124
26,20190122T115740Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T11:57:40.464000Z,10.934
27,20190122T120433Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T12:04:33.638000Z,0.106
28,20190122T120528Z,1J.TI6B.,"['CH1', 'CH2', 'CHZ']",2019-01-22T12:05:28.406000Z,1.162
