,event_id,stations,network_time,ref_time,ref_duration,group
0,20190129T000051Z,['1J.TI8C.'],0.0,2019-01-29T00:00:51.816000Z,0.08,0
1,20190129T001412Z,['1J.TI8C.'],0.0,2019-01-29T00:14:12.612000Z,0.39,0
2,20190129T002039Z,['1J.TI8C.'],0.0,2019-01-29T00:20:39.484000Z,0.206,0
3,20190129T004429Z,['1J.TI8C.'],0.0,2019-01-29T00:44:29.472000Z,0.438,0
4,20190129T005859Z,['1J.TI8C.'],0.0,2019-01-29T00:58:59.364000Z,3.04,0
5,20190129T011157Z,['1J.TI8C.'],0.0,2019-01-29T01:11:57.400000Z,0.834,0
6,20190129T012831Z,['1J.TI8C.'],0.0,2019-01-29T01:28:31.518000Z,0.248,0
7,20190129T013349Z,['1J.TI8C.'],0.0,2019-01-29T01:33:49.068000Z,0.152,0
8,20190129T020047Z,['1J.TI8C.'],0.0,2019-01-29T02:00:47.228000Z,0.206,0
9,20190129T021304Z,['1J.TI8C.'],0.0,2019-01-29T02:13:04.218000Z,0.218,0
10,20190129T023431Z,['1J.TI8C.'],0.0,2019-01-29T02:34:31.334000Z,10.552,0
11,20190129T025112Z,['1J.TI8C.'],0.0,2019-01-29T02:51:12.708000Z,1.022,0
12,20190129T030526Z,['1J.TI8C.'],0.0,2019-01-29T03:05:26.276000Z,7.432,0
13,20190129T030859Z,['1J.TI8C.'],0.0,2019-01-29T03:08:59.100000Z,0.152,0
14,20190129T031233Z,['1J.TI8C.'],0.0,2019-01-29T03:12:33.948000Z,0.52,0
15,20190129T031816Z,['1J.TI8C.'],0.0,2019-01-29T03:18:16.180000Z,0.194,0
16,20190129T031844Z,['1J.TI8C.'],0.0,2019-01-29T03:18:44.812000Z,0.144,0
17,20190129T032813Z,['1J.TI8C.'],0.0,2019-01-29T03:28:13.078000Z,3.124,0
18,20190129T033357Z,['1J.TI8C.'],0.0,2019-01-29T03:33:57.490000Z,0.24,0
19,20190129T034149Z,['1J.TI8C.'],0.0,2019-01-29T03:41:49.760000Z,1.764,0
20,20190129T041241Z,['1J.TI8C.'],0.0,2019-01-29T04:12:41.078000Z,46.34,0
21,20190129T041341Z,['1J.TI8C.'],0.0,2019-01-29T04:13:41.054000Z,0.128,0
22,20190129T041347Z,['1J.TI8C.'],0.0,2019-01-29T04:13:47.954000Z,0.36,0
23,20190129T041406Z,['1J.TI8C.'],0.0,2019-01-29T04:14:06.858000Z,0.078,0
24,20190129T041411Z,['1J.TI8C.'],0.0,2019-01-29T04:14:11.970000Z,0.19,0
25,20190129T041420Z,['1J.TI8C.'],0.0,2019-01-29T04:14:20.742000Z,2.744,0
26,20190129T041432Z,['1J.TI8C.'],0.0,2019-01-29T04:14:32.622000Z,1.01,0
27,20190129T041440Z,['1J.TI8C.'],0.0,2019-01-29T04:14:40.176000Z,0.134,0
28,20190129T041451Z,['1J.TI8C.'],0.0,2019-01-29T04:14:51.306000Z,0.154,0
29,20190129T041457Z,['1J.TI8C.'],0.0,2019-01-29T04:14:57.550000Z,1.12,0
30,20190129T041512Z,['1J.TI8C.'],0.0,2019-01-29T04:15:12.896000Z,1.542,0
31,20190129T041530Z,['1J.TI8C.'],0.0,2019-01-29T04:15:30.416000Z,29.18,0
32,20190129T041608Z,['1J.TI8C.'],0.0,2019-01-29T04:16:08.904000Z,25.402,0
33,20190129T041640Z,['1J.TI8C.'],0.0,2019-01-29T04:16:40.952000Z,5.594,0
34,20190129T041701Z,['1J.TI8C.'],0.0,2019-01-29T04:17:01.832000Z,41.672,0
35,20190129T041819Z,['1J.TI8C.'],0.0,2019-01-29T04:18:19.532000Z,7.298,0
36,20190129T041905Z,['1J.TI8C.'],0.0,2019-01-29T04:19:05.464000Z,7.18,0
