,event_id,station,components,time,duration
0,20181227T000358Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T00:03:58.752000Z,11.498
1,20181227T000423Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T00:04:23.576000Z,16.968
2,20181227T002324Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T00:23:24.258000Z,6.092
3,20181227T010820Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T01:08:20.344000Z,0.244
4,20181227T012423Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T01:24:23.654000Z,15.762
5,20181227T013137Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T01:31:37.330000Z,3.632
6,20181227T013603Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T01:36:03.682000Z,8.418
7,20181227T015643Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T01:56:43.790000Z,10.094
8,20181227T021504Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T02:15:04.308000Z,18.536
9,20181227T022522Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T02:25:22.660000Z,10.27
10,20181227T022640Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T02:26:40.646000Z,6.644
11,20181227T024554Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T02:45:54.296000Z,0.926
12,20181227T025354Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T02:53:54.242000Z,18.74
13,20181227T025732Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T02:57:32.364000Z,3.38
14,20181227T032942Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T03:29:42.792000Z,11.676
15,20181227T033437Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T03:34:37.070000Z,5.112
16,20181227T040055Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T04:00:55.294000Z,17.882
17,20181227T040156Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T04:01:56.164000Z,0.57
18,20181227T043833Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T04:38:33.698000Z,13.976
19,20181227T043916Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T04:39:16.110000Z,14.964
20,20181227T044040Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T04:40:40.370000Z,3.578
21,20181227T045226Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T04:52:26.420000Z,7.51
22,20181227T045941Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T04:59:41.226000Z,0.082
23,20181227T051100Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T05:11:00.226000Z,13.416
24,20181227T051136Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T05:11:36.876000Z,5.07
25,20181227T051253Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T05:12:53.032000Z,0.11
26,20181227T051647Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T05:16:47.076000Z,11.288
27,20181227T053839Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T05:38:39.578000Z,7.932
28,20181227T054946Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T05:49:46.356000Z,16.914
29,20181227T060527Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T06:05:27.818000Z,3.48
30,20181227T061355Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T06:13:55.042000Z,2.168
31,20181227T062238Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T06:22:38.686000Z,19.126
32,20181227T063722Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T06:37:22.620000Z,1.056
33,20181227T064035Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T06:40:35.732000Z,10.604
34,20181227T070117Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:01:17.222000Z,3.474
35,20181227T071254Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:12:54.764000Z,14.014
36,20181227T071503Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:15:03.194000Z,0.99
37,20181227T072047Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:20:47.010000Z,7.26
38,20181227T072641Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:26:41.696000Z,9.31
39,20181227T073839Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:38:39.860000Z,15.926
40,20181227T074221Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:42:21.822000Z,0.108
41,20181227T074324Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:43:24.892000Z,12.126
42,20181227T074442Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:44:42.852000Z,0.298
43,20181227T074607Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:46:07.502000Z,0.2
44,20181227T074718Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:47:18.194000Z,0.146
45,20181227T075009Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:50:09.994000Z,0.312
46,20181227T075113Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:51:13.920000Z,0.156
47,20181227T075313Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:53:13.834000Z,0.288
48,20181227T075419Z,1J.TI8A.,"['CH1', 'CH2', 'CHZ']",2018-12-27T07:54:19.652000Z,0.2
